file_id,filename,b1_rms,b1_kurtosis,b1_skewness,label,peak_freq_hz,spectral_centroid,spectral_energy,top_freq_1_hz,top_amp_1,top_freq_2_hz,top_amp_2,top_freq_3_hz,top_amp_3,top_freq_4_hz,top_amp_4,top_freq_5_hz,top_amp_5
267,2004.02.14.07.02.39,0.0777059461206155,0.417840869010627,-0.0024398842163091,Normal,1008.0,4089.72186925452,0.012065149432131298,1008.0,0.035841098637574315,51.0,0.010983639611877555,4492.0,0.006387318182708356,236.0,0.0062281801334247095,4388.0,0.00534504513902482
268,2004.02.14.07.12.39,0.077858983354925,0.2996620795127183,0.0377706900192563,Normal,1009.0,4100.991917326376,0.012117501997023557,1009.0,0.03886818297313141,237.0,0.011933365996806132,51.0,0.009657670041446355,4453.0,0.005354401423962183,4685.0,0.0052056450882653465
269,2004.02.14.07.22.39,0.0757133410289469,0.3175699833688572,0.0325740755936867,Normal,1009.0,4088.934303457801,0.011457861667291857,1009.0,0.04233689145627281,51.0,0.009700520499196744,237.0,0.007044029640769393,4495.0,0.005869901371689645,4389.0,0.005582221328853195
270,2004.02.14.07.32.39,0.0763917745745983,0.4868229040681746,-0.0090188793887566,Normal,1009.0,4056.9683030605447,0.011662387014101714,1009.0,0.0365880224870759,51.0,0.010564982666643281,237.0,0.00811455399962838,474.0,0.006770925511006601,4662.0,0.004726178591912728
271,2004.02.14.07.42.39,0.0773621114568527,0.4052045632928984,-0.03941316211408,Normal,1009.0,4112.946263655735,0.011962823740796923,1009.0,0.03224820435496932,30.0,0.009612358262857055,237.0,0.00673677144744212,4467.0,0.004625906153093819,4365.0,0.004469929996379357
272,2004.02.14.07.52.39,0.07842339670271,0.493499202297464,-0.0234512781648331,Normal,1009.0,4084.891312747088,0.012289425488277689,1009.0,0.039196966360034086,51.0,0.011327954037973851,474.0,0.006020532907156627,4388.0,0.005278574084831398,237.0,0.0051124730277605545
273,2004.02.14.08.02.39,0.0762810730103436,0.4251022370903272,0.0228749332990828,Normal,1009.0,4085.217088732358,0.01163309268045444,1009.0,0.041634215738847555,237.0,0.011041478207192102,51.0,0.010195277504013061,4465.0,0.0048577333686967905,4694.0,0.004067533923761928
274,2004.02.14.08.12.39,0.0782240275511823,0.4252786985695489,-0.0150143010556006,Normal,1009.0,4097.237292858293,0.012228149385406364,1009.0,0.04071540356721879,51.0,0.011002038312870227,237.0,0.008955520484809677,4496.0,0.006408437538362569,4376.0,0.004676071573580407
275,2004.02.14.08.22.39,0.0782593853571849,0.5410550470181565,0.0050618803095192,Normal,1009.0,4095.7782475954523,0.012240684682588163,1009.0,0.04118578301981361,51.0,0.009977686593688112,474.0,0.006416483997015443,4443.0,0.0058813806596411024,4664.0,0.004828739059401474
276,2004.02.14.08.32.39,0.0788327981147044,0.4923650099388044,0.0410535439099137,Normal,1009.0,4094.888920506926,0.01242422925844425,1009.0,0.04294766842146476,51.0,0.010998908392046914,237.0,0.006707834632962405,4695.0,0.006669512412693156,4402.0,0.005322395060276187
277,2004.02.14.08.42.39,0.0769752915409386,0.501785914417268,-0.0251647476382789,Normal,1009.0,4086.9474858734693,0.011839558372541342,1009.0,0.04121647696893078,51.0,0.009742556067276087,474.0,0.00796818767346803,4490.0,0.007054263823872244,4689.0,0.005171268257936854
278,2004.02.14.08.52.39,0.0786875012410643,0.4954958213123177,0.0458243909583284,Normal,1009.0,4101.693531650788,0.012375916914381092,1009.0,0.03908454604543463,51.0,0.01068547719390634,474.0,0.007330057014523223,4681.0,0.006276983597375821,4491.0,0.005159489863792319
279,2004.02.14.09.02.39,0.0762905040986425,0.3915278701871778,0.044422442062754,Normal,1009.0,4105.74505829577,0.011630918826166526,1009.0,0.03946115305923384,44.0,0.0099694942985833,4538.0,0.005345868136043184,4393.0,0.0051969603391291575,504.0,0.004217579708834904
280,2004.02.14.09.12.39,0.0775828054353459,0.3516255309931115,0.0252459795344734,Normal,1009.0,4120.9340260240315,0.012031385289157868,1009.0,0.041067131963948456,51.0,0.010659399363437292,4434.0,0.005773247744121514,4681.0,0.005628206053946692,475.0,0.004894623038935798
281,2004.02.14.09.22.39,0.0768964226375526,0.2979657430445224,-0.0099437433313407,Normal,1009.0,4093.077641170964,0.01181983332048963,1009.0,0.041054932090576444,51.0,0.010263879335972372,4480.0,0.007550330359058673,237.0,0.006692987942916311,4700.0,0.005164606299912337
282,2004.02.14.09.32.39,0.0767991155573462,0.3961449284507443,0.0152139858457036,Normal,1009.0,4100.877833710318,0.011789307701811927,1009.0,0.031512955183337264,51.0,0.010231235165034115,4479.0,0.006042317617584159,4671.0,0.005227156674134106,237.0,0.005056752150047734
283,2004.02.14.09.42.39,0.0776273336505093,0.4395667843376549,-0.0627478232961807,Normal,1009.0,4118.045237024528,0.012040655491264837,1009.0,0.03958365901874497,51.0,0.0096977113719838,4495.0,0.0059941221924528255,237.0,0.005992617713964872,3598.0,0.005618164151981225
284,2004.02.14.09.52.39,0.0780638751505177,0.4058667694625035,0.0385825112961812,Normal,1009.0,4100.397652059973,0.012180078695058334,1009.0,0.041819441071928955,51.0,0.010294363460939966,237.0,0.007858621345565107,4425.0,0.005819079635546926,3673.0,0.004846797839293607
285,2004.02.14.10.02.39,0.0761460433763633,0.3883496712947254,-0.0377399286849673,Normal,1009.0,4103.539006450419,0.011590790646946616,1009.0,0.04103458327207296,51.0,0.010503528269585645,4490.0,0.005054868066839686,474.0,0.004795546646034877,4711.0,0.004740532179588249
286,2004.02.14.10.12.39,0.0777495293017303,0.566700093050676,0.0520253140218555,Normal,1008.0,4105.114079745597,0.012084879096500344,1008.0,0.03131425984931277,51.0,0.011100360268063068,4493.0,0.005807688354398173,3900.0,0.004925955734764927,4391.0,0.004919870069584991
287,2004.02.14.10.22.39,0.0760554112863608,0.4178361569761297,0.0591880760554947,Normal,1009.0,4080.9972830155966,0.011560968912048039,1009.0,0.03810559309067294,51.0,0.010052453735954798,237.0,0.007624149149264877,4400.0,0.0048783506651414515,4507.0,0.0044692915872551284
288,2004.02.14.10.32.39,0.0769188978450882,0.3496762549842871,0.0402212006080304,Normal,1009.0,4135.866741562402,0.011819438407784908,1009.0,0.043831078178951294,51.0,0.010926307244505398,237.0,0.009593348272255392,475.0,0.006504580914909047,4422.0,0.00486934359752925
289,2004.02.14.10.42.39,0.0762592963083026,0.3821786978973138,0.0295064566555488,Normal,1009.0,4080.9637442310564,0.011621514070702442,1009.0,0.03263796592731105,51.0,0.009814545140372624,4420.0,0.005632735750967873,4717.0,0.005066472853507992,237.0,0.0046613849733305405
290,2004.02.14.10.52.39,0.0775034389987994,0.5782366156865968,0.0466536933536361,Normal,1009.0,4110.900289241306,0.012005861039151003,1009.0,0.03465004114583504,44.0,0.01025881087797262,474.0,0.006423938154353172,4377.0,0.005947118053796635,4509.0,0.0047485043453074525
291,2004.02.14.11.02.39,0.0768942052356881,0.5470773142021708,0.0127764944497082,Normal,1009.0,4111.593261152719,0.011819034480000504,1009.0,0.04047656749328247,51.0,0.010580922274569887,237.0,0.007396619689589043,4425.0,0.006080161997482337,4695.0,0.005791993226906188
292,2004.02.14.11.12.39,0.0776544869015146,0.3311799985725137,0.0039103687606207,Normal,1009.0,4133.86187998225,0.01204683263255782,1009.0,0.04337919983484704,51.0,0.0103362026178868,237.0,0.009764886238018189,4425.0,0.006369710757732976,474.0,0.005846046072121542
293,2004.02.14.11.22.39,0.0769886418672423,0.4282343784664375,-0.0082555560873115,Normal,1009.0,4130.708339812624,0.01184571763041325,1009.0,0.04024550597981341,51.0,0.010261280479596287,237.0,0.009676747625159531,474.0,0.006963301134886911,4491.0,0.006416064525044934
294,2004.02.14.11.32.39,0.0781368444146429,0.5572219183026554,0.0176247692441976,Normal,1010.0,4090.4106702050667,0.012203394494330574,1010.0,0.02744784333316814,44.0,0.009916406298796653,475.0,0.007020211914528319,4497.0,0.0051801572396623025,4379.0,0.004974087091559051
295,2004.02.14.11.42.39,0.0765352831088176,0.4463197937706544,-0.0024098928296286,Normal,1009.0,4081.3665808301243,0.011706480955061146,1009.0,0.03625501053941082,51.0,0.009804553580839578,4481.0,0.0054271576394272995,237.0,0.0052746567183623826,4263.0,0.00475511246284779
296,2004.02.14.11.52.39,0.078448256857028,0.4749347955380534,0.0099617599387142,Normal,1009.0,4134.062929794009,0.012294865714396109,1009.0,0.03843029672615642,51.0,0.010257808999655109,237.0,0.008594786955920766,4477.0,0.00719890167063919,4739.0,0.005553518275525139
297,2004.02.14.12.02.39,0.0778141308815034,0.5191691228606832,0.0283748275421001,Normal,1009.0,4096.8605935013575,0.01209651320637285,1009.0,0.039092136176009186,237.0,0.012879609939104487,51.0,0.01017062916524506,4403.0,0.005506028814081891,4150.0,0.004387164384043346
298,2004.02.14.12.12.39,0.0773026311152715,0.3969041106344453,0.0004034613001456,Normal,1009.0,4132.286644293641,0.011945030470788653,1009.0,0.04304080576458878,51.0,0.010568286122950308,237.0,0.0064835638090086556,4543.0,0.005612378479623134,4392.0,0.005454325363112018
299,2004.02.14.12.22.39,0.0781221315098393,0.4481424372039315,0.0272449517881756,Normal,1009.0,4080.9311033655536,0.012201810999434562,1009.0,0.02959693161801369,237.0,0.010437395448419757,51.0,0.009591885084453827,4455.0,0.006648149333001241,4324.0,0.005065064512216438
300,2004.02.14.12.32.39,0.0792329492945091,0.3589869077111522,0.001791114953653,Normal,1009.0,4117.91274813174,0.012546965761461422,1009.0,0.04199737322427392,51.0,0.010474586760939668,4417.0,0.0057914177023239664,4732.0,0.005089791502402495,474.0,0.00490679550378721
301,2004.02.14.12.42.39,0.0753811163044996,0.5001967130650411,-0.0380326559000168,Normal,1009.0,4109.482239256847,0.011357497515952698,1009.0,0.04049374683572168,237.0,0.010330534007326432,51.0,0.009958132303474152,4495.0,0.0054515848294759955,474.0,0.005347963168940966
302,2004.02.14.12.52.39,0.076952737308668,0.3559125944069117,0.0106549150688324,Normal,1009.0,4104.173530742433,0.011838459650543455,1009.0,0.04236927041901464,51.0,0.010099505606032615,475.0,0.0065450324714677564,4442.0,0.005720162971364977,4732.0,0.0054877682485048014
303,2004.02.14.13.02.39,0.076206970761067,0.5239826539737651,-0.0167443967438167,Normal,1009.0,4081.2942564039736,0.011606173043281348,1009.0,0.042051907027895186,51.0,0.010129381263381759,237.0,0.005153420655020984,4426.0,0.005024081923278585,475.0,0.004307450784077556
304,2004.02.14.13.12.39,0.0785531735464503,0.3618641876245507,-0.0066133725480891,Normal,1009.0,4092.7838374142057,0.012331359545544865,1009.0,0.031747418525785366,51.0,0.010989160167288537,4497.0,0.005777839605419856,4375.0,0.005073073656377873,4266.0,0.00498235540011132
305,2004.02.14.13.22.39,0.07703774503551,0.3981230179180359,-0.013292743712402,Normal,1009.0,4075.3423896073823,0.011859967825551068,1009.0,0.03000826631973166,44.0,0.010476354016858406,4475.0,0.0061153416012295105,349.0,0.004585307089137406,4719.0,0.004498425282375915
306,2004.02.14.13.32.39,0.0778355331120931,0.4319978423653223,-0.0212189875644376,Normal,1009.0,4075.292157601134,0.012101729030594758,1009.0,0.02855478148365101,51.0,0.010194627507868084,474.0,0.005858134395808523,4413.0,0.005043124287633167,4712.0,0.0045898233181991075
307,2004.02.14.13.42.39,0.0770224988690398,0.4120063063697388,0.0227123277494597,Normal,1009.0,4083.778440459184,0.011854380545076764,1009.0,0.03349671267785804,51.0,0.011354806145056344,237.0,0.009402589458641883,4405.0,0.006171294964028749,474.0,0.0053000683995399365
308,2004.02.14.13.52.39,0.0760564121690686,0.4208909131129372,-0.0046302153139916,Normal,1009.0,4094.691677805058,0.011560471545918731,1009.0,0.040590237869807436,51.0,0.00964225819873271,4403.0,0.0051506037336079115,474.0,0.004418878535274217,4717.0,0.004364866835027941
309,2004.02.14.14.02.39,0.0776431996705321,0.4177640583898037,0.029726571727968,Normal,1009.0,4054.234204195266,0.01204595952809815,1009.0,0.03617978574026139,51.0,0.011024532124566475,4389.0,0.005829353166159006,4732.0,0.004730550832980292,4511.0,0.004357405839420342
310,2004.02.14.14.12.39,0.0782455201642959,0.462614995853301,-0.0346317113593478,Normal,1009.0,4092.9358036364133,0.012239525267350584,1009.0,0.034701118295544,237.0,0.011627079065198923,51.0,0.009597398585974536,4484.0,0.00616753045007176,474.0,0.005710302247559529
311,2004.02.14.14.22.39,0.0784832327460179,0.3663784441404645,-0.0352759882795859,Normal,1009.0,4098.55592583643,0.01231093997771241,1009.0,0.0401849941204731,51.0,0.010867110909824286,237.0,0.01048981780131961,474.0,0.008463208473107933,3591.0,0.00568134101895713
312,2004.02.14.14.32.39,0.0777913252439057,0.2953570136517198,0.0016333440813211,Normal,1009.0,4097.9893951433905,0.012093153211485371,1009.0,0.04172988066526237,30.0,0.010076406599218936,4481.0,0.007517608741993812,4258.0,0.004921058407298277,474.0,0.004837765250133075
313,2004.02.14.14.42.39,0.0765333653112116,0.355262772954064,-0.0059417829259852,Normal,1009.0,4100.2814757368005,0.011705219879583352,1009.0,0.038704511050531576,51.0,0.01094065002295372,474.0,0.005664087355322027,4364.0,0.005556716997938272,4482.0,0.005157834865320524
314,2004.02.14.14.52.39,0.0777195482091096,0.4379526468945034,-0.0542027001954044,Normal,1009.0,4092.761915313102,0.01206958407220676,1009.0,0.03368545029973865,51.0,0.011405569311635316,475.0,0.0052863779203453955,237.0,0.004911863083013449,4425.0,0.004819928457709817
315,2004.02.14.15.02.39,0.076934674818661,0.4162375296755685,0.0253707080247404,Normal,1009.0,4096.844469690912,0.0118320274128191,1009.0,0.041392293750461634,51.0,0.009309045218634699,475.0,0.004870789813310007,4435.0,0.004652489099505541,4657.0,0.00420507832676014
316,2004.02.14.15.12.39,0.078407565565388,0.443220644918866,-0.05459562201458,Normal,1009.0,4094.6983843334324,0.012288981095551692,1009.0,0.029588129160545647,51.0,0.010767862822153064,4475.0,0.0059725988937472125,475.0,0.004880707494039812,4340.0,0.004710909186375086
317,2004.02.14.15.22.39,0.0763741992465183,0.3836154471369735,-0.0107514063894253,Normal,1009.0,4079.0488194811755,0.011651213083393149,1009.0,0.04104862291911958,51.0,0.010206727709136257,237.0,0.006264694863976646,474.0,0.006118177835031348,4717.0,0.005643815246406697
318,2004.02.14.15.32.39,0.0768543341124949,0.3601853709222538,-0.0402462929743845,Normal,1010.0,4073.846912833697,0.011806205138733853,1010.0,0.031029913893350986,30.0,0.010143410626323478,475.0,0.006649196746747398,4493.0,0.00615337375238104,237.0,0.005563941109291779
319,2004.02.14.15.42.39,0.0768926888312739,0.4793932922345587,-0.0112815797733079,Normal,1009.0,4059.1964518566415,0.011809649237669046,1009.0,0.03558859332602553,51.0,0.011318635442871698,4419.0,0.005971072710745483,475.0,0.005411879980098494,237.0,0.005103663530720419
320,2004.02.14.15.52.39,0.0781796718078579,0.4221871397231123,0.0142684089834682,Normal,1009.0,4103.223671082375,0.012216326795731817,1009.0,0.02778368853862885,51.0,0.010102020612353498,4493.0,0.005441545774154618,349.0,0.005301361984613536,475.0,0.005281852300312807
321,2004.02.14.16.02.39,0.0782596608203661,0.4718474436506232,-0.0162592590818095,Normal,1009.0,4101.66989346705,0.01224228240640001,1009.0,0.03527960726629927,51.0,0.010817103903899018,4489.0,0.005990552774176089,4355.0,0.0051697292164423255,4629.0,0.004324578356793745
322,2004.02.14.16.12.39,0.0760031878957225,0.30438619570478,-0.0249440619756068,Normal,1009.0,4074.2084858160442,0.011537514102611942,1009.0,0.03988652824474413,51.0,0.011064888423456758,4404.0,0.005527605112810581,475.0,0.004894818277880352,237.0,0.004767416802463194
323,2004.02.14.16.22.39,0.0775694166814272,0.272213678600965,0.0153946994345142,Normal,1009.0,4119.179142853416,0.012023944528556358,1009.0,0.041586949382478575,51.0,0.010142910247186365,4495.0,0.005732580917974979,4690.0,0.0051117216155350965,4367.0,0.00501174593260164
324,2004.02.14.16.32.39,0.0773292290661736,0.2258166101647494,-0.0236228831190028,Normal,1009.0,4093.442990423582,0.011952615930986465,1009.0,0.03501125741600815,30.0,0.011005312824626353,237.0,0.008382755304013988,4407.0,0.005837837594155433,4711.0,0.005263589610086345
325,2004.02.14.16.42.39,0.0765137016043736,0.4724327312404091,0.0049414775347747,Normal,1009.0,4094.538029835278,0.01170431681475734,1009.0,0.03672205558284017,30.0,0.009936069734669713,237.0,0.008391458126498087,4477.0,0.005784299941494891,4718.0,0.005570463955306009
326,2004.02.14.16.52.39,0.0787624140760918,0.6552318596666904,-0.0004117681603815,Normal,1009.0,4095.0282866762936,0.012394137924284367,1009.0,0.04193496725491727,51.0,0.011241116273671739,4476.0,0.006039677186413335,474.0,0.005770931494616747,4180.0,0.0048044116798217
327,2004.02.14.17.02.39,0.0756344567305264,0.2940289000270888,-0.0148451141499926,Normal,1009.0,4091.180646894997,0.011436557771723041,1009.0,0.04167938752049107,30.0,0.01013779138977517,237.0,0.006888143237350215,4716.0,0.005463702288282342,4472.0,0.0050837548170372384
328,2004.02.14.17.12.39,0.0776498415992629,0.3089038176237886,0.0520895283097131,Normal,1009.0,4089.083198228211,0.012051510702752467,1009.0,0.02700264990180634,51.0,0.010626917916910526,237.0,0.009207550913856794,474.0,0.008141956018400036,4152.0,0.0054996350918963275
329,2004.02.14.17.22.39,0.078312223475669,0.4207031177532925,0.0577139981214796,Normal,1009.0,4090.8087707374852,0.01225940744509755,1009.0,0.03187236699250713,51.0,0.010687066402388982,474.0,0.008678435836072867,4401.0,0.006513746818226505,4270.0,0.004450641402642952
330,2004.02.14.17.32.39,0.077487861007487,0.4261150547702037,-0.015180320245079,Normal,1009.0,4084.9441596748675,0.011999579623248189,1009.0,0.030136887705110013,51.0,0.010125582813684442,237.0,0.00722222485189896,475.0,0.006304910255844988,4707.0,0.005327300616019947
331,2004.02.14.17.42.39,0.0766385636190668,0.4142624303884452,0.0443898574423054,Normal,1009.0,4074.7949831606084,0.011738620979209094,1009.0,0.03941124829485219,51.0,0.010570035587155125,237.0,0.009055016148913965,4203.0,0.005178435964239743,475.0,0.005155942728286702
332,2004.02.14.17.52.39,0.0751217787370946,0.4322386192221237,0.0053971070769729,Normal,1009.0,4061.1469659051318,0.01127872197754565,1009.0,0.034160133528288596,51.0,0.009836852187556568,4411.0,0.006359136144929455,237.0,0.006102254050605271,4676.0,0.004354756069044078
333,2004.02.14.18.02.39,0.0750074140215694,0.264094651949371,0.0052841904323497,Normal,1009.0,4089.582721890711,0.011241390646733622,1009.0,0.04349916380945082,51.0,0.010296192120121603,4424.0,0.006494191033481642,237.0,0.00639261568780687,4696.0,0.005129866207285452
334,2004.02.14.18.12.39,0.0763823157170354,0.332808431759835,0.0034653848290839,Normal,1009.0,4039.826312058808,0.011661241908230443,1009.0,0.03809112688040545,51.0,0.009811092907513067,237.0,0.007420454007414478,4392.0,0.005220530464424639,4133.0,0.004843597616879427
335,2004.02.14.18.22.39,0.0778802792151196,0.3784283215736437,-0.0529906367162034,Normal,1009.0,4087.739537465749,0.012119894075513327,1009.0,0.042444537449256574,51.0,0.010094476193406102,475.0,0.006472119562984397,4421.0,0.005308949547823751,4710.0,0.005081467909866655
336,2004.02.14.18.32.39,0.075274390967625,0.4381367657841588,0.014947210797409,Normal,1009.0,4069.1554086272404,0.011324971277995512,1009.0,0.035172647247252053,51.0,0.010130528619057,4426.0,0.006127509823472801,475.0,0.005011206398488476,3726.0,0.0047761060462154425
337,2004.02.14.18.42.39,0.0791829985895015,0.4132599061601256,0.0112720754948001,Normal,1009.0,4096.367189689915,0.012528118613497,1009.0,0.041942095904413446,51.0,0.011243176901839052,4416.0,0.006352036165747291,4698.0,0.006294894481790443,475.0,0.005627329102507923
338,2004.02.14.18.52.39,0.0780071132448629,0.3481483745968718,0.0210130612122557,Normal,1009.0,4091.6859123748845,0.012166442859345278,1009.0,0.039493186666485845,51.0,0.01032194310867443,237.0,0.006129162357317271,4408.0,0.005949991439427524,4250.0,0.004897361315275296
339,2004.02.14.19.02.39,0.0782558220303168,0.3212339905021637,0.0019217993073334,Normal,1009.0,4120.649284226831,0.012239071675403057,1009.0,0.03940785578056279,51.0,0.010356446055580365,4367.0,0.0065762407301890174,237.0,0.00544152970936401,4589.0,0.0051481484109791534
340,2004.02.14.19.12.39,0.0775620121106734,0.5701837051718384,0.0388834536970139,Normal,1009.0,4076.221608191121,0.012025492569641706,1009.0,0.038749967721560225,51.0,0.010476644484172744,237.0,0.006588310386120006,4472.0,0.0062284454713561355,4716.0,0.0049633075291620424
341,2004.02.14.19.22.39,0.0768954961879067,0.3632654563177486,0.0553695028426848,Normal,1009.0,4092.030305204715,0.011818205928568106,1009.0,0.028419376305146068,51.0,0.010891317062514616,4437.0,0.005508200152249967,4729.0,0.004733761068892492,4576.0,0.004673341205670487
342,2004.02.14.19.32.39,0.0767519820463737,0.3774049694681145,0.0140116840043668,Normal,1009.0,4095.8413881969823,0.01177379402338963,1009.0,0.040549241314126315,51.0,0.010350634008596264,237.0,0.0082375514791398,4390.0,0.006070692413086766,4495.0,0.005091809877200008
343,2004.02.14.19.42.39,0.0770607312373048,0.3376605342051548,0.0378279300487716,Normal,1009.0,4071.721716682399,0.011868119612349699,1009.0,0.040427454949660865,51.0,0.010970918444199352,237.0,0.007262758581110813,4494.0,0.005596627869839914,4327.0,0.0047740875107116325
344,2004.02.14.19.52.39,0.0764843989402414,0.4036831485979366,0.0095565890482651,Normal,1009.0,4083.270214662372,0.011690307391943953,1009.0,0.03832815829628404,51.0,0.010521590624182762,475.0,0.0069504966346397344,4645.0,0.005985848009973148,4379.0,0.005262883941747266
345,2004.02.14.20.02.39,0.0780482951572494,0.4955016945782224,0.0395524404557654,Normal,1009.0,4094.112873507329,0.012173365826529598,1009.0,0.03458276454106872,51.0,0.009890194124038286,474.0,0.0060970613895092955,4365.0,0.005829062984364232,237.0,0.0055817322269642086
346,2004.02.14.20.12.39,0.0765058122409051,0.3214339391366456,0.0030977003711386,Normal,1009.0,4074.307406213488,0.011695620836989329,1009.0,0.03018792423682981,51.0,0.010726926594678,237.0,0.008091068731074215,4715.0,0.006123315691840665,4493.0,0.005756989964951751
347,2004.02.14.20.22.39,0.0787050532074696,0.5518785151478065,-0.0409455604886703,Normal,1009.0,4079.6197721892763,0.012379653363245983,1009.0,0.03050662446978991,51.0,0.009815535013128167,4398.0,0.006203855517224521,474.0,0.0060117915921196405,237.0,0.005050563147900151
348,2004.02.14.20.32.39,0.0772206416072436,0.4224930257201391,-0.019125658602111,Normal,1009.0,4136.082258203225,0.011917157101092766,1009.0,0.041387435347790665,30.0,0.011146233777198143,237.0,0.0077932063818421,4413.0,0.006193378785257209,474.0,0.006004288815104352
349,2004.02.14.20.42.39,0.0766811590058755,0.3061549297903347,0.0302537167761145,Normal,1009.0,4115.978989733528,0.011751264618493707,1009.0,0.04138805397876166,51.0,0.010676516942485972,4499.0,0.0067867743968742025,4392.0,0.005548510624570548,4674.0,0.00537144797029513
350,2004.02.14.20.52.39,0.0756051849686291,0.389790037405521,0.0035128804980339,Normal,1009.0,4100.3147414209125,0.01142083137269102,1009.0,0.0391064134433867,51.0,0.01029998838545782,4475.0,0.00596649228024475,4360.0,0.005240678265204319,4236.0,0.004748390585795087
351,2004.02.14.21.02.39,0.0764314739805778,0.2740950474169192,-0.0125219613754623,Normal,1009.0,4094.8825411516623,0.011674466970605354,1009.0,0.03897207246544264,51.0,0.010215265661796109,4730.0,0.006115073687653373,237.0,0.005770799981492199,4406.0,0.005090075064278428
352,2004.02.14.21.12.39,0.0773858846721052,0.468679864414069,0.0201020078995498,Normal,1009.0,4111.78248030785,0.011963732507940736,1009.0,0.04207586449573367,237.0,0.011543458853691263,51.0,0.009307998801763515,4405.0,0.005580887263822313,474.0,0.005198455330931963
353,2004.02.14.21.22.39,0.0767322283221414,0.4150533719613865,-0.0173367235688941,Normal,1009.0,4089.227674349845,0.011768655215879224,1009.0,0.04154295180669334,51.0,0.010876620479884917,4425.0,0.00606675573898112,3283.0,0.0059248496579191725,474.0,0.005695461845004977
354,2004.02.14.21.32.39,0.0778740356581543,0.5209914178339541,-0.0231160857859808,Normal,1009.0,4089.121259338251,0.012121078562920785,1009.0,0.039138407336959474,51.0,0.010157627905237571,237.0,0.007915917054096128,474.0,0.006807941065338387,4489.0,0.005449588946338579
355,2004.02.14.21.42.39,0.0761019791494856,0.4680643539839941,-0.0110060751174715,Normal,1009.0,4110.788699200991,0.011578959605573529,1009.0,0.04143946199976527,51.0,0.011098730861382623,4438.0,0.0065656522332811695,237.0,0.005613738040601719,4293.0,0.005391959923119398
356,2004.02.14.21.52.39,0.0784487728453256,0.3924706247737952,-0.0184471824507389,Normal,1009.0,4093.3452430354464,0.012301195848643526,1009.0,0.03390292270304778,51.0,0.010369991293134238,237.0,0.00898560809979457,475.0,0.006166524939638467,4390.0,0.005605980908884606
357,2004.02.14.22.02.39,0.0783861896418144,0.4702673332381755,0.0118306590193985,Normal,1008.0,4079.7869982015786,0.012283145785353522,1008.0,0.03987645268577227,51.0,0.01085574029049146,4383.0,0.006556122232736965,237.0,0.005150177973496536,4963.0,0.004447002764499928
358,2004.02.14.22.12.39,0.076401252073244,0.4155701252808761,0.0418661164574156,Normal,1009.0,4090.112665456302,0.011667320179000067,1009.0,0.040842217705568534,51.0,0.01101352812725151,237.0,0.00873084168221589,474.0,0.0058005204763895415,4475.0,0.005694674752856726
359,2004.02.14.22.22.39,0.07758806582835,0.4161077726251578,-0.0136327611505855,Normal,1009.0,4095.3722883776263,0.01202750335101079,1009.0,0.034539617181638,51.0,0.009695391272794191,474.0,0.007533929332632607,4388.0,0.005962816442754073,4715.0,0.004737433277443451
360,2004.02.14.22.32.39,0.0763078773041936,0.259737428643497,0.027416412410051,Normal,1009.0,4088.0300368018575,0.011638464776768153,1009.0,0.04386181426060694,51.0,0.009991367679030236,4473.0,0.006604580740137624,237.0,0.005703855548610196,475.0,0.00452446675016988
361,2004.02.14.22.42.39,0.0753586240373115,0.4605992204506139,0.0316475578937975,Normal,1009.0,4078.7870333878104,0.011349952849132053,1009.0,0.033020250606711404,51.0,0.009921161090533467,4474.0,0.006738731988018932,4718.0,0.0063007306695568215,475.0,0.006096008763991789
362,2004.02.14.22.52.39,0.0768473247948489,0.2964954180069941,-0.0112021511205236,Normal,1009.0,4111.78081930228,0.011799428820515958,1009.0,0.042354010904592634,51.0,0.01008667053159345,4716.0,0.005831090359308944,4257.0,0.0053492192509464595,4431.0,0.004954694115406546
363,2004.02.14.23.02.39,0.0778728747327374,0.4005970384193849,0.0220041848818913,Normal,1009.0,4129.416014457515,0.01212153880178242,1009.0,0.038876755569697996,51.0,0.010604461294949652,475.0,0.006523776516334282,4421.0,0.005742955349567484,237.0,0.005653246658273361
364,2004.02.14.23.12.39,0.0775552395750723,0.4118224568468189,0.0313304269011088,Normal,1009.0,4104.279817735493,0.012019396477266775,1009.0,0.026970413814567436,51.0,0.00988709064229125,237.0,0.007003046301559579,4478.0,0.006295352769587855,4700.0,0.00520619498992447
365,2004.02.14.23.22.39,0.0766644003005143,0.4049766158613508,0.0341819012082842,Normal,1009.0,4088.23224981369,0.011745362784316093,1009.0,0.03383608839544277,51.0,0.010228056709346926,237.0,0.007245222912172236,4413.0,0.0050487939462916034,4722.0,0.004827444161717836
366,2004.02.14.23.32.39,0.0775650527128277,0.59416197100937,-0.0214004015321558,Normal,1009.0,4101.947699214287,0.012020632375498535,1009.0,0.04176893527158904,51.0,0.01058503146932411,4494.0,0.005669705706197761,475.0,0.005285259225175882,237.0,0.00495209666636994
367,2004.02.14.23.42.39,0.0774949654992785,0.3910969739121195,-0.0393762203455962,Normal,1009.0,4113.456298768088,0.012000594104776696,1009.0,0.03766135696476486,51.0,0.010819838986741007,4479.0,0.0071171955558320225,4708.0,0.0069573461659715105,474.0,0.005082232679356669
