file_id,filename,b1_rms,b1_kurtosis,b1_skewness,label
300,2004.02.14.12.32.39,0.07923294929450911,0.35898690771115227,0.0017911149536530406,Normal
301,2004.02.14.12.42.39,0.07538111630449963,0.5001967130650411,-0.03803265590001688,Normal
302,2004.02.14.12.52.39,0.07695273730866807,0.3559125944069117,0.01065491506883244,Normal
303,2004.02.14.13.02.39,0.07620697076106703,0.5239826539737651,-0.016744396743816784,Normal
304,2004.02.14.13.12.39,0.07855317354645037,0.36186418762455075,-0.00661337254808914,Normal
305,2004.02.14.13.22.39,0.07703774503551003,0.39812301791803595,-0.013292743712402078,Normal
306,2004.02.14.13.32.39,0.07783553311209315,0.43199784236532235,-0.021218987564437602,Normal
307,2004.02.14.13.42.39,0.07702249886903989,0.4120063063697388,0.022712327749459752,Normal
308,2004.02.14.13.52.39,0.07605641216906862,0.42089091311293725,-0.004630215313991656,Normal
309,2004.02.14.14.02.39,0.07764319967053215,0.4177640583898037,0.029726571727968044,Normal
310,2004.02.14.14.12.39,0.07824552016429599,0.462614995853301,-0.03463171135934789,Normal
311,2004.02.14.14.22.39,0.07848323274601796,0.3663784441404645,-0.035275988279585904,Normal
312,2004.02.14.14.32.39,0.07779132524390574,0.29535701365171985,0.001633344081321186,Normal
313,2004.02.14.14.42.39,0.07653336531121165,0.35526277295406405,-0.0059417829259852855,Normal
314,2004.02.14.14.52.39,0.07771954820910969,0.4379526468945034,-0.054202700195404484,Normal
315,2004.02.14.15.02.39,0.07693467481866109,0.4162375296755685,0.025370708024740472,Normal
316,2004.02.14.15.12.39,0.07840756556538804,0.44322064491886604,-0.05459562201458002,Normal
317,2004.02.14.15.22.39,0.0763741992465183,0.3836154471369735,-0.01075140638942533,Normal
318,2004.02.14.15.32.39,0.07685433411249491,0.3601853709222538,-0.04024629297438456,Normal
319,2004.02.14.15.42.39,0.07689268883127397,0.47939329223455873,-0.011281579773307963,Normal
320,2004.02.14.15.52.39,0.07817967180785793,0.4221871397231123,0.014268408983468239,Normal
321,2004.02.14.16.02.39,0.07825966082036613,0.47184744365062325,-0.016259259081809523,Normal
322,2004.02.14.16.12.39,0.07600318789572251,0.30438619570478,-0.024944061975606894,Normal
323,2004.02.14.16.22.39,0.0775694166814272,0.272213678600965,0.015394699434514207,Normal
324,2004.02.14.16.32.39,0.07732922906617361,0.2258166101647494,-0.02362288311900288,Normal
325,2004.02.14.16.42.39,0.07651370160437361,0.4724327312404091,0.004941477534774766,Normal
326,2004.02.14.16.52.39,0.07876241407609184,0.6552318596666904,-0.00041176816038153717,Normal
327,2004.02.14.17.02.39,0.07563445673052643,0.2940289000270888,-0.014845114149992634,Normal
328,2004.02.14.17.12.39,0.07764984159926294,0.3089038176237886,0.052089528309713126,Normal
329,2004.02.14.17.22.39,0.07831222347566902,0.4207031177532925,0.05771399812147968,Normal
330,2004.02.14.17.32.39,0.077487861007487,0.4261150547702037,-0.01518032024507904,Normal
331,2004.02.14.17.42.39,0.0766385636190668,0.41426243038844524,0.044389857442305426,Normal
332,2004.02.14.17.52.39,0.07512177873709461,0.4322386192221237,0.0053971070769729314,Normal
333,2004.02.14.18.02.39,0.0750074140215694,0.264094651949371,0.005284190432349757,Normal
334,2004.02.14.18.12.39,0.07638231571703541,0.332808431759835,0.0034653848290839948,Normal
335,2004.02.14.18.22.39,0.07788027921511965,0.3784283215736437,-0.052990636716203465,Normal
336,2004.02.14.18.32.39,0.07527439096762507,0.43813676578415883,0.014947210797409044,Normal
337,2004.02.14.18.42.39,0.07918299858950152,0.41325990616012565,0.011272075494800112,Normal
338,2004.02.14.18.52.39,0.07800711324486297,0.34814837459687187,0.021013061212255775,Normal
339,2004.02.14.19.02.39,0.07825582203031686,0.3212339905021637,0.0019217993073334608,Normal
340,2004.02.14.19.12.39,0.07756201211067341,0.5701837051718384,0.0388834536970139,Normal
341,2004.02.14.19.22.39,0.0768954961879067,0.36326545631774865,0.05536950284268488,Normal
342,2004.02.14.19.32.39,0.07675198204637372,0.3774049694681145,0.014011684004366842,Normal
343,2004.02.14.19.42.39,0.07706073123730481,0.33766053420515485,0.03782793004877168,Normal
344,2004.02.14.19.52.39,0.07648439894024141,0.40368314859793664,0.009556589048265108,Normal
345,2004.02.14.20.02.39,0.07804829515724943,0.49550169457822246,0.039552440455765454,Normal
346,2004.02.14.20.12.39,0.07650581224090511,0.32143393913664564,0.003097700371138607,Normal
347,2004.02.14.20.22.39,0.07870505320746962,0.5518785151478065,-0.04094556048867035,Normal
348,2004.02.14.20.32.39,0.07722064160724369,0.42249302572013914,-0.019125658602111035,Normal
349,2004.02.14.20.42.39,0.07668115900587559,0.30615492979033476,0.030253716776114506,Normal
350,2004.02.14.20.52.39,0.07560518496862914,0.389790037405521,0.0035128804980339014,Normal
351,2004.02.14.21.02.39,0.07643147398057785,0.27409504741691926,-0.012521961375462319,Normal
352,2004.02.14.21.12.39,0.07738588467210525,0.46867986441406906,0.02010200789954984,Normal
353,2004.02.14.21.22.39,0.07673222832214148,0.4150533719613865,-0.017336723568894156,Normal
354,2004.02.14.21.32.39,0.07787403565815439,0.5209914178339541,-0.023116085785980855,Normal
355,2004.02.14.21.42.39,0.07610197914948566,0.46806435398399415,-0.011006075117471512,Normal
356,2004.02.14.21.52.39,0.07844877284532563,0.39247062477379524,-0.018447182450738904,Normal
357,2004.02.14.22.02.39,0.07838618964181446,0.4702673332381755,0.011830659019398513,Normal
358,2004.02.14.22.12.39,0.07640125207324402,0.4155701252808761,0.041866116457415656,Normal
359,2004.02.14.22.22.39,0.07758806582835001,0.41610777262515786,-0.013632761150585586,Normal
360,2004.02.14.22.32.39,0.07630787730419367,0.259737428643497,0.027416412410051064,Normal
361,2004.02.14.22.42.39,0.07535862403731158,0.46059922045061397,0.03164755789379751,Normal
362,2004.02.14.22.52.39,0.0768473247948489,0.2964954180069941,-0.011202151120523635,Normal
363,2004.02.14.23.02.39,0.07787287473273749,0.4005970384193849,0.0220041848818913,Normal
364,2004.02.14.23.12.39,0.07755523957507239,0.41182245684681895,0.031330426901108856,Normal
365,2004.02.14.23.22.39,0.07666440030051432,0.4049766158613508,0.03418190120828427,Normal
366,2004.02.14.23.32.39,0.07756505271282776,0.59416197100937,-0.021400401532155847,Normal
367,2004.02.14.23.42.39,0.07749496549927856,0.3910969739121195,-0.0393762203455962,Normal
368,2004.02.14.23.52.39,0.07696251021449096,0.4719871514500311,0.04347241862057142,Normal
369,2004.02.15.00.02.39,0.0782745225402637,0.3734058194569596,0.02183247728819558,Normal
370,2004.02.15.00.12.39,0.07576478107129493,0.393678130983552,-0.011643142354171266,Normal
371,2004.02.15.00.22.39,0.0749523728985614,0.3035741644560339,0.02316076004099789,Normal
372,2004.02.15.00.32.39,0.07601210519857182,0.5926312705867858,-0.03757943902430414,Normal
373,2004.02.15.00.42.39,0.07784616647443614,0.4691571133496648,0.013646935481141232,Normal
374,2004.02.15.00.52.39,0.07777190268764324,0.31991028155765777,0.002222794763459712,Normal
375,2004.02.15.01.02.39,0.0760942646286499,0.42323338040355285,0.043605322365242484,Normal
376,2004.02.15.01.12.39,0.07791981712241516,0.36960954395167844,0.013746491794007653,Normal
377,2004.02.15.01.22.39,0.07685402406917285,0.3818657000263892,0.033342585751388834,Normal
378,2004.02.15.01.32.39,0.07674329768933816,0.3646884901407135,-0.0038610033668955977,Normal
379,2004.02.15.01.42.39,0.07582986649298382,0.33242199799785155,0.044223570570014324,Normal
380,2004.02.15.01.52.39,0.0784444861181699,0.56474034220826,0.011571633412402691,Normal
381,2004.02.15.02.02.39,0.07731954482353573,0.25864743757069686,-0.08451365370298389,Normal
382,2004.02.15.02.12.39,0.07740247581129915,0.3167613458612375,0.003050668265414388,Normal
383,2004.02.15.02.22.39,0.07701573119540255,0.3112997957537118,0.007963625337304037,Normal
384,2004.02.15.02.32.39,0.07521198946560981,0.3649192576756848,0.00938821880008867,Normal
385,2004.02.15.02.42.39,0.07688848490722212,0.40478293715094704,-0.0199986890378833,Normal
386,2004.02.15.02.52.39,0.07637173140254105,0.44490280527972814,0.04533753750649015,Normal
387,2004.02.15.03.02.39,0.07586469664650103,0.3650362834636387,-0.004654698555934322,Normal
388,2004.02.15.03.12.39,0.075098837218445,0.36803551699047077,-0.009819002282423687,Normal
389,2004.02.15.03.22.39,0.07799511327841316,0.42318121122703367,0.010981915915985392,Normal
390,2004.02.15.03.32.39,0.07796534561705924,0.267938429937038,0.01803113153939537,Normal
391,2004.02.15.03.42.39,0.07798807594904733,0.4842177956348408,0.016961254322180583,Normal
392,2004.02.15.03.52.39,0.07783362414069513,0.33710919095959824,0.02623981893326039,Normal
393,2004.02.15.04.02.39,0.0789731544947989,0.3611321322444012,0.0067839719973264295,Normal
394,2004.02.15.04.12.39,0.07863142766105437,0.4299032321679883,0.0152261980149484,Normal
395,2004.02.15.04.22.39,0.0772709316302062,0.43830608328698695,0.025830176954956062,Normal
396,2004.02.15.04.32.39,0.076864965363881,0.30778397737436824,0.03887260428234736,Normal
397,2004.02.15.04.42.39,0.07859432684927473,0.5275230618433251,0.0031698031267807024,Normal
398,2004.02.15.04.52.39,0.07406587578013323,0.1608655511931616,0.017356403779158914,Normal
399,2004.02.15.05.02.39,0.07718297304538742,0.336034830856613,0.020256186508447155,Normal
400,2004.02.15.05.12.39,0.0776099066319621,0.5830624514456066,0.06050705045923584,Normal
401,2004.02.15.05.22.39,0.07535483865674701,0.3873433248055256,0.015523939946711389,Normal
402,2004.02.15.05.32.39,0.07658680736589037,0.32951908124459095,0.023729563784133507,Normal
403,2004.02.15.05.42.39,0.0740066815633266,0.346576183254911,-0.006562763250616897,Normal
404,2004.02.15.05.52.39,0.07723644861165371,0.412106396846204,0.01668706464130192,Normal
405,2004.02.15.06.02.39,0.07638222845805659,0.22272780378887358,-0.021014847073160495,Normal
406,2004.02.15.06.12.39,0.07657197230945129,0.3681107468870848,-0.009497014737697894,Normal
407,2004.02.15.06.22.39,0.07622631580171722,0.31402076871710305,-0.0012239519829088425,Normal
408,2004.02.15.06.32.39,0.07611128423493212,0.23864300736866317,-0.01863225716373474,Normal
409,2004.02.15.06.42.39,0.07623503727422926,0.48025107600364203,0.01224566994344893,Normal
410,2004.02.15.06.52.39,0.07708552506033882,0.4056871758192355,-0.030025278292353286,Normal
411,2004.02.15.07.02.39,0.07748513088207633,0.6670576458997246,-0.01587874967779885,Normal
412,2004.02.15.07.12.39,0.07610651811513502,0.3022605356791517,-0.008379722710305789,Normal
413,2004.02.15.07.22.39,0.07635003555786664,0.4431342835395671,0.01463937589324612,Normal
414,2004.02.15.07.32.39,0.07706156097359759,0.36952452332865526,0.049577760574691786,Normal
415,2004.02.15.07.42.39,0.07699595762268546,0.3919277969191701,-0.01662964637322681,Normal
416,2004.02.15.07.52.39,0.07728027098298197,0.48063870982954926,0.01574541604981994,Normal
417,2004.02.15.08.02.39,0.07780435763121658,0.3735755677580297,-0.00016758399499251116,Normal
418,2004.02.15.08.12.39,0.0768502967803923,0.4013357758732137,0.020131339703278444,Normal
419,2004.02.15.08.22.39,0.07659630599315398,0.34257832867343607,-0.015492367710161674,Normal
420,2004.02.15.08.32.39,0.07640399408735123,0.4208639557564058,-0.007668606406138175,Normal
421,2004.02.15.08.42.39,0.07807795239624708,0.35235280839096905,-0.015090090776029826,Normal
422,2004.02.15.08.52.39,0.07713057459340865,0.4000626852348472,-0.0389795530893923,Normal
423,2004.02.15.09.02.39,0.07667752265474381,0.37034304960210074,-0.026171989152571507,Normal
424,2004.02.15.09.12.39,0.07616845537195828,0.3379413350421925,-0.001123023365993417,Normal
425,2004.02.15.09.22.39,0.07769009071504872,0.4444621380077156,0.08524832561355442,Normal
426,2004.02.15.09.32.39,0.07704597666024651,0.4245121177058362,-0.0023399100931393137,Normal
427,2004.02.15.09.42.39,0.07618983570301963,0.20491353479846586,0.013172296279778178,Normal
428,2004.02.15.09.52.39,0.07626676749553996,0.47739307455073465,-0.002989254606689195,Normal
429,2004.02.15.10.02.39,0.07687972991038503,0.3443925457307482,0.04650077431538896,Normal
430,2004.02.15.10.12.39,0.07759393186144616,0.3416938055017189,0.010853550773706928,Normal
431,2004.02.15.10.22.39,0.07751806461591308,0.41849458983080856,0.008647476355361219,Normal
432,2004.02.15.10.32.39,0.07726790157161802,0.3435785290994704,0.02415248310550825,Normal
433,2004.02.15.10.42.39,0.07629958876752711,0.29133089670985957,-0.0015354823704096892,Normal
434,2004.02.15.10.52.39,0.07781444368807358,0.3765801214698361,-0.017567373672921785,Normal
435,2004.02.15.11.02.39,0.07798443416898176,0.2728455757651256,-0.0023962720866781287,Normal
436,2004.02.15.11.12.39,0.0771727857938762,0.4433362853016818,0.03406532079982955,Normal
437,2004.02.15.11.22.39,0.07657231665382976,0.4935185749376494,-0.0039231208423093685,Normal
438,2004.02.15.11.32.39,0.07822583586312373,0.4387350438105728,0.030709406296931224,Normal
439,2004.02.15.11.42.39,0.07821529157356316,0.2898784257899969,0.047437603053552116,Normal
440,2004.02.15.11.52.39,0.07738252216313529,0.5335850965343232,0.02085257944180796,Normal
441,2004.02.15.12.02.39,0.07726419646050492,0.3621181761247989,-0.0009911069393442886,Normal
442,2004.02.15.12.12.39,0.07699383884898274,0.3984708522721938,-0.0069289152704166395,Normal
443,2004.02.15.12.22.39,0.07690982601651512,0.40445901986884536,0.007672421040704175,Normal
444,2004.02.15.12.32.39,0.07732355197126632,0.4491927431890046,0.0074860658465970824,Normal
445,2004.02.15.12.42.39,0.07831285446098951,0.39381196438108645,-0.02590979393427695,Normal
446,2004.02.15.12.52.39,0.0783206512617362,0.31384600148732567,0.008012374839791272,Normal
447,2004.02.15.13.02.39,0.07863466597728622,0.6568070391325245,-0.006822325844008605,Normal
448,2004.02.15.13.12.39,0.075895809993763,0.33265136066566825,-0.0033407729033218965,Normal
449,2004.02.15.13.22.39,0.07599208397044968,0.36302236851475733,0.01813517338495,Normal
450,2004.02.15.13.32.39,0.07671332879267542,0.39330191453147245,0.0024107010572614637,Normal
451,2004.02.15.13.42.39,0.07887653617511595,0.3171912838501538,0.0055486159710913495,Normal
452,2004.02.15.13.52.39,0.07698641253392544,0.39602829531441364,-0.048938440253877016,Normal
453,2004.02.15.14.02.39,0.07870018792911568,0.3987174692024569,0.008037458569118588,Normal
454,2004.02.15.14.12.39,0.07909664714666323,0.5847783239420163,-0.0016194037574722429,Normal
455,2004.02.15.14.22.39,0.07852285259022529,0.39721974753291445,0.013510202448730146,Normal
456,2004.02.15.14.32.39,0.07765788699230347,0.48903230800688613,0.00403326951107997,Normal
457,2004.02.15.14.42.39,0.07734418592048871,0.4460425802924233,-0.04058257840704113,Normal
458,2004.02.15.14.52.39,0.07948663378941062,0.4256197320515729,0.025232882728315073,Normal
459,2004.02.15.15.02.39,0.07879434639260294,0.439388905842216,-0.0081793874922193,Normal
460,2004.02.15.15.12.39,0.07817851729475464,0.3073003909672307,-0.015834015903187077,Normal
461,2004.02.15.15.22.39,0.07934480601896698,0.3604415941491075,-0.002086452236838826,Normal
462,2004.02.15.15.32.39,0.0779101486313922,0.3972290693037701,0.0012117436137166991,Normal
463,2004.02.15.15.42.39,0.07741225186158357,0.44607896359149146,0.02531527376854343,Normal
464,2004.02.15.15.52.39,0.07717606759971805,0.280075909188402,0.007793126152468438,Normal
465,2004.02.15.16.02.39,0.07613608261640387,0.41735303968953685,-0.0009021435715211593,Normal
466,2004.02.15.16.12.39,0.0773241989178113,0.30207416938145837,0.018617829239865505,Normal
467,2004.02.15.16.22.39,0.07663857285733715,0.37399640255617905,0.009818049805300716,Normal
468,2004.02.15.16.32.39,0.07806556426631879,0.33869269784374456,0.061299565132494335,Normal
469,2004.02.15.16.42.39,0.07578872289185327,0.4080605046318513,0.02046519636313942,Normal
470,2004.02.15.16.52.39,0.07693434701094173,0.46816235514344706,0.0007117606449284682,Normal
471,2004.02.15.17.02.39,0.07732904689791945,0.4112921301260366,0.004327480864429495,Normal
472,2004.02.15.17.12.39,0.07843469958895345,0.3733421371332839,-0.016631503443417916,Normal
473,2004.02.15.17.22.39,0.07572220509038284,0.2559677197295893,0.005856994030451214,Normal
474,2004.02.15.17.32.39,0.0784842490169206,0.3059077768184104,-0.008388647250505307,Normal
475,2004.02.15.17.42.39,0.07769689014549584,0.32212716724723434,-0.02189689233932832,Normal
476,2004.02.15.17.52.39,0.07684735275206298,0.3543989446650708,0.004052347383994404,Normal
477,2004.02.15.18.02.39,0.07749397185477155,0.30961601911305836,0.05052699531143143,Normal
478,2004.02.15.18.12.39,0.0768944284392569,0.34906668202127555,0.020238106759345845,Normal
479,2004.02.15.18.22.39,0.07756135172397398,0.4112223149714027,0.06400382741626191,Normal
480,2004.02.15.18.32.39,0.0757864766238839,0.4064597916663981,0.028846636435000003,Normal
481,2004.02.15.18.42.39,0.07666461430110699,0.3700231720140432,-0.039471444663507424,Normal
482,2004.02.15.18.52.39,0.07681094129826167,0.532578800373201,0.01859195197107819,Normal
483,2004.02.15.19.02.39,0.07548862542369794,0.4047138169573614,-0.025227826458098495,Normal
484,2004.02.15.19.12.39,0.07672604153231645,0.3695643133022122,0.01987360176974356,Normal
485,2004.02.15.19.22.39,0.07659261588817652,0.43309883912666836,-0.008804501955417187,Normal
486,2004.02.15.19.32.39,0.0761245009733233,0.26809421544900447,-0.008421212329501531,Normal
487,2004.02.15.19.42.39,0.0758757143191252,0.3259681516945001,0.0036747950322403976,Normal
488,2004.02.15.19.52.39,0.07866708215291275,0.49377479186990936,0.0054440430764863944,Normal
489,2004.02.15.20.02.39,0.07488942304220102,0.29257708015378325,0.00954030370643049,Normal
490,2004.02.15.20.12.39,0.07551084326884368,0.48153185523704733,-0.0024494770840002293,Normal
491,2004.02.15.20.22.39,0.07746565172555915,0.4419314838847854,0.029546590655753574,Normal
492,2004.02.15.20.32.39,0.07787997670444165,0.521811344975156,0.018004148626003247,Normal
493,2004.02.15.20.42.39,0.07812252964844313,0.4536244074601785,0.04170705446001611,Normal
494,2004.02.15.20.52.39,0.07611407711044653,0.4236777373486098,0.0430331988739695,Normal
495,2004.02.15.21.02.39,0.077470789606067,0.29830253571617904,-0.0022874305278621984,Normal
496,2004.02.15.21.12.39,0.07693442285428465,0.3992394228624758,0.04931177367938913,Normal
497,2004.02.15.21.22.39,0.07845103780085545,0.42221413329817814,0.03372010551248036,Normal
498,2004.02.15.21.32.39,0.07712598352036994,0.47643644736944246,0.031190357230299136,Normal
499,2004.02.15.21.42.39,0.07664916109445931,0.36493871305970593,-0.009899719407707695,Normal
500,2004.02.15.21.52.39,0.07609715052720026,0.4046983336170258,0.05531396656026518,Normal
501,2004.02.15.22.02.39,0.07746998977930906,0.4164259373181851,-0.02025226488434788,Normal
502,2004.02.15.22.12.39,0.07800517279271853,0.5485896012354474,0.007311364391002886,Normal
503,2004.02.15.22.22.39,0.07763653012948786,0.37794366180997097,-0.04333381849214864,Normal
504,2004.02.15.22.32.39,0.0791884014846082,0.3224069468935795,-0.0016817936246373297,Normal
505,2004.02.15.22.42.39,0.07754853035710525,0.2677201212044107,-0.01943422818000384,Normal
506,2004.02.15.22.52.39,0.07856042875899338,0.3885134945276123,0.01665746316154906,Normal
507,2004.02.15.23.02.39,0.0789819683115037,0.4070034550620174,-0.05530929399221073,Normal
508,2004.02.15.23.12.39,0.0790762796786274,0.3474743632273807,-0.05523747146277419,Normal
509,2004.02.15.23.22.39,0.07822047728316575,0.545918411380272,0.027530549424184824,Normal
510,2004.02.15.23.32.39,0.0778155094799552,0.43269991308322275,-0.016503285146634922,Normal
511,2004.02.15.23.42.39,0.077529087283419,0.3029990008129091,-0.002108302244827455,Normal
512,2004.02.15.23.52.39,0.08153544630347129,0.5666889213621578,0.009621055882152032,Normal
513,2004.02.16.00.02.39,0.07680178169726923,0.3561730038030797,-0.0038746256224301335,Normal
514,2004.02.16.00.12.39,0.07831487270697295,0.38899196237205436,0.015403101465941087,Normal
515,2004.02.16.00.22.39,0.07714297013854778,0.35279620493135777,0.011436284171182228,Normal
516,2004.02.16.00.32.39,0.07835456303769503,0.44221756979937377,0.020784239769755124,Normal
517,2004.02.16.00.42.39,0.07742108696622162,0.28391523619049597,-0.030332739751400765,Normal
518,2004.02.16.00.52.39,0.0755716893063095,0.3718072446196725,0.026865235037342713,Normal
519,2004.02.16.01.02.39,0.07788295128949917,0.33128732679968653,0.017214517082513255,Normal
520,2004.02.16.01.12.39,0.0790382315149803,0.4731143985341131,-0.056854705094082476,Normal
521,2004.02.16.01.22.39,0.07650243562299176,0.4433637639149004,0.02637918504571029,Normal
522,2004.02.16.01.32.39,0.07822062241816012,0.32019748710613216,0.016040020944363662,Normal
523,2004.02.16.01.42.39,0.0796214999353386,0.37007201037201254,0.01471983361289396,Normal
524,2004.02.16.01.52.39,0.07955654282244407,0.3755785190178629,0.002920261777534491,Normal
525,2004.02.16.02.02.39,0.080108293097824,0.5260048179163537,0.02152908415873024,Normal
526,2004.02.16.02.12.39,0.07790080048880675,0.3387606415850897,0.00792259653450328,Normal
527,2004.02.16.02.22.39,0.07848352017750684,0.2777135623768947,0.008623625909561573,Normal
528,2004.02.16.02.32.39,0.07816136965938641,0.37018849360160333,0.03218013434806743,Normal
529,2004.02.16.02.42.39,0.0778284258300751,0.458982255928821,0.008831341248523878,Normal
530,2004.02.16.02.52.39,0.07946396957701962,0.33043739316895504,0.04435393427507771,Normal
531,2004.02.16.03.02.39,0.07711978716429153,0.39377059294869765,0.004784974714342346,Normal
532,2004.02.16.03.12.39,0.08226511158434281,0.5003740741636844,-0.007223062782532966,Normal
533,2004.02.16.03.22.39,0.08432588993239636,0.4508448020711775,-0.029106629190465676,Normal
534,2004.02.16.03.32.39,0.0842800498732685,0.37837651204512657,-0.009241176562636063,Normal
535,2004.02.16.03.42.39,0.08309850817281184,0.2911308678170452,-0.026798606640015665,Normal
536,2004.02.16.03.52.39,0.0826680884126207,0.20897921343268377,-0.018092357454208546,Normal
537,2004.02.16.04.02.39,0.08427124871137842,0.39805576986482194,0.013995405888354526,Normal
538,2004.02.16.04.12.39,0.08598723191692109,0.47031290657213587,0.014674508507171757,Normal
539,2004.02.16.04.22.39,0.08444288039158852,0.4865130026451254,0.012273896728958502,Normal
540,2004.02.16.04.32.39,0.08268255902187746,0.26595855893303977,-0.03174959405436106,Normal
541,2004.02.16.04.42.39,0.0836379520986137,0.3818054415969727,-0.005056333966050067,Normal
542,2004.02.16.04.52.39,0.0838157123265829,0.38767370740609763,-0.011899977446575786,Normal
543,2004.02.16.05.02.39,0.08551655227434408,0.3946015078150089,0.014266712876400548,Normal
544,2004.02.16.05.12.39,0.08430120065361243,0.3658697395741912,-0.008100766957841022,Normal
545,2004.02.16.05.22.39,0.08697885681706287,0.4364173780138687,0.03295377871455478,Normal
546,2004.02.16.05.32.39,0.0847858305411162,0.4287637975372536,0.011074611469630076,Normal
547,2004.02.16.05.42.39,0.085168471600044,0.32894899911736086,-0.01634805981008458,Normal
548,2004.02.16.05.52.39,0.08699169910336632,0.4340085155916307,-0.02781576133484295,Normal
549,2004.02.16.06.02.39,0.08695528664204379,0.31669418796819127,-0.037450901400111654,Normal
550,2004.02.16.06.12.39,0.08790080163305894,0.430147194240349,-0.022819722791090877,Normal
551,2004.02.16.06.22.39,0.08565032244174565,0.4363586459691815,-0.030115242554844653,Normal
552,2004.02.16.06.32.39,0.08544638075644281,0.4780069177953763,-0.0056728677582763495,Normal
553,2004.02.16.06.42.39,0.08661301154867697,0.4862233238389191,0.021692794278675216,Normal
554,2004.02.16.06.52.39,0.08760435629686174,0.4443845022745201,0.02745019501262627,Normal
555,2004.02.16.07.02.39,0.08819957754159384,0.4654821554251858,-0.003868878832467972,Normal
556,2004.02.16.07.12.39,0.08605389220297506,0.4927349634179672,-0.019651156954613183,Normal
557,2004.02.16.07.22.39,0.08917826412847893,0.4000941939036653,0.027676746032502655,Normal
558,2004.02.16.07.32.39,0.08561711642539709,0.40487944030252443,0.006372640925290417,Normal
559,2004.02.16.07.42.39,0.08827365730623576,0.3659394532713698,-0.04226739190974397,Normal
560,2004.02.16.07.52.39,0.08883351291927008,0.3770945051934542,0.010986231035584673,Normal
561,2004.02.16.08.02.39,0.08730537730432188,0.37620336380365016,0.0031887419764519524,Normal
562,2004.02.16.08.12.39,0.08747885570417858,0.4396049452472912,-0.02233087013884833,Normal
563,2004.02.16.08.22.39,0.08891707562606085,0.4402469914533116,-0.01218920332674179,Normal
564,2004.02.16.08.32.39,0.08606533531776527,0.32130361436320864,-0.015844278477415263,Normal
565,2004.02.16.08.42.39,0.08849752380010414,0.5412085936380691,-0.019660452883292403,Normal
566,2004.02.16.08.52.39,0.08784936420382122,0.5760381353265771,0.007928480646487424,Normal
567,2004.02.16.09.02.39,0.08692632195841919,0.4667661948985651,-0.0026248680861131863,Normal
568,2004.02.16.09.12.39,0.08674333435306428,0.44798583289768334,-0.03923706279865413,Normal
569,2004.02.16.09.22.39,0.08853620513180258,0.44239483736892193,-0.006525636494893895,Normal
570,2004.02.16.09.32.39,0.08814084160583206,0.42207357939809453,-0.00637339900791863,Normal
571,2004.02.16.09.42.39,0.0899870048126742,0.418621701128957,0.034172050404120795,Normal
572,2004.02.16.09.52.39,0.08840501059576601,0.5602555996498153,0.03453279582939991,Normal
573,2004.02.16.10.02.39,0.08764679009783032,0.4137279539953309,0.021974405241028724,Normal
574,2004.02.16.10.12.39,0.08951969957125708,0.49796496157412706,0.01297273554004362,Normal
575,2004.02.16.10.22.39,0.08913656021626312,0.44915542368613437,-0.004073790691489718,Normal
576,2004.02.16.10.32.39,0.08819533236169941,0.5134914074370189,0.024026916796746137,Normal
577,2004.02.16.10.42.39,0.08845663938213598,0.48489349535248216,-0.07557730884923268,Normal
578,2004.02.16.10.52.39,0.090150743170207,0.6217770021628457,0.004514336506654278,Normal
579,2004.02.16.11.02.39,0.09071041798845723,0.4888141347703794,-0.022285238655476637,Normal
580,2004.02.16.11.12.39,0.08991441460146977,0.4496169147110769,-0.03897465668218249,Normal
581,2004.02.16.11.22.39,0.09103706078046937,0.36341261581366435,-0.009687210938571493,Normal
582,2004.02.16.11.32.39,0.09011333846624067,0.5452279361146344,0.019480439396568395,Normal
583,2004.02.16.11.42.39,0.09209473537180682,0.6274695337680583,-0.009970193289901567,Normal
584,2004.02.16.11.52.39,0.0892083709483904,0.587115769874706,0.00247680641909757,Normal
585,2004.02.16.12.02.39,0.08972886132503578,0.51467069938347,0.017609433947676136,Normal
586,2004.02.16.12.12.39,0.09109389338539316,0.45951746098325197,-0.028710427863563717,Normal
587,2004.02.16.12.22.39,0.0918239707351109,0.5832556522576771,-0.03048354319263104,Normal
588,2004.02.16.12.32.39,0.08981583914286778,0.5313526949232945,-0.004265579670543827,Normal
589,2004.02.16.12.42.39,0.09123699259817464,0.4307299921087786,-0.0505288941318044,Normal
590,2004.02.16.12.52.39,0.090868854030479,0.543120842220695,-0.030888378232713527,Normal
591,2004.02.16.13.02.39,0.08962443312887326,0.5000568354441408,-0.03241857365368439,Normal
592,2004.02.16.13.12.39,0.08982404539353243,0.44308004759376196,0.008680003884526426,Normal
593,2004.02.16.13.22.39,0.09140617654911579,0.5828125625920308,0.005042525841349812,Normal
594,2004.02.16.13.32.39,0.09195853451590287,0.4359665616194084,-0.055027476575790685,Normal
595,2004.02.16.13.42.39,0.09039873667146503,0.47912682547507224,-0.008994214156270677,Normal
596,2004.02.16.13.52.39,0.09161855206251215,0.47732192161953524,-0.03595667677055766,Normal
597,2004.02.16.14.02.39,0.09144305642507458,0.5755229887249769,0.018024298933638716,Normal
598,2004.02.16.14.12.39,0.09038385103182842,0.385410349683454,0.011194814783252951,Normal
599,2004.02.16.14.22.39,0.09101168178153354,0.5069703567366908,0.015227645482240263,Normal
